 ,Month,Week,Week Counter,Total Boardings,Start of Week,Revenue Hours,Restaurant Bookings,Gas Price (C/L),University School Season,Vic Employment,BC Employment,WFH,Population Growth Rate,BC Vaccination Rate,Hospitalizations,Critical Cases,Average Temperature,Average Precip,Season 1,Season 2,Season 3,,Route 1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Route 10,Route 11,Route 12,Route 13,Route 14,Route 15,Route 16,Route 17,Route 18,Route 19,Route 20,Route 21,Route 22,Route 23,Route 24,Route 25,Route 26,Route 27,Route 28,Route 29,Route 30,Route 31,Route 32,Route 33,Route 34,Route 35,Route 36,Route 37,Route 38,Route 39,Route 40,Route 41,Route 42,Route 43,Route 44,Route 45,Route 46,Route 47,Route 48,Route 49,Route 50,Route 51,Route 52,Route 53,Route 54,Route 55,Route 56,Route 57,Route 58,Route 59,Route 60,Route 61,Route 62,Route 63,Route 64,Route 65,Route 66,Route 67,Route 68,Route 69,Route 70,Route 71,Route 72,Route 73,Route 74,Route 75,Route 76,Route 77,Route 78,Route 79,Route 80,Route 81,Route 82,Route 83,Route 84,Route 85,Route 86,Route 87,Route 88,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,H26,H27,H28,H29,H30,H31,H32,H33,H34,H35,H36,H37,H38,H39,H40,H41,H42,H43,H44,H45,H46,H47,H48,H49,H50,H51,H52,H53,H54,H55,H56,H57,H58,H59,H60,H61,H62,H63,H64,H65,H66,H67,H68,H69,H70,H71,H72,H73,H74,H75,H76,H77,H78,H79,H80,H81,H82,H83,H84,H85,H86,H87,H88,Total Calculated Revenue Hours
2021,3,9,114,302923,3/1/2021,11485.5,-0.54,143,1,5.9,2663,5,0.0194,0.016065,236,65,6.485714286,0.071428571,1,0,0,,80,15170,3667,13859,,24437,5490,4432,1447,1810,20922,584,25,22330,18761,,92,,,,6142,7570,,2818,3437,23604,14024,12960,,8174,8857,631,,,787,,,,4777,,,,60,,,815,451,458,,31919,649,4799,362,714,386,532,537,621,397,384,6517,,56,142,513,,,,,3946,453,12765,,,6211,,,,,,1188,82,369,,172,,131,407,12.52472222,518.0663889,224.9455556,409.3175,,623.3497222,258.2130556,194.0952778,95.4325,162.2216667,729.1569444,44.19305556,3.923333333,758.4602778,572.7169444,,4.2725,,,,229.5236111,341.5344444,,156.3598727,168.5047222,566.1216667,388.9988889,377.0161111,,297.7125,290.5647222,61.09111111,,,25.63944444,,,,259.6744444,,,,2.4875,,,48.57333333,28.81833333,30.36888889,,732.4161111,30.37861111,345.3772222,65.02555556,67.90222222,36.50916667,59.37416667,42.20083333,43.71361111,38.17583333,40.59944444,296.6363889,,10.50722222,46.75194444,27.31666667,,,,,192.1427778,34.21777778,523.3686111,,,363.1716667,,,,,,115.5533333,14.13444444,75.02833333,,35.11888889,,33.57861111,77.45777778,11230.53626
2021,3,10,115,311630,3/8/2021,11485.5,-0.54,151,1,5.9,2663,5,0.0194,0.016669,240,66,5.885714286,0.028571429,1,0,0,,98,15586,3732,13876,,25308,5409,4440,1412,1724,21317,619,30,22672,20065,,117,,,,6221,7846,,2921,3759,24704,13425,13500,,8286,9520,680,,,871,,,,5186,,,,50,,,877,479,456,,32541,729,4947,374,622,384,498,586,616,386,393,6562,,32,144,564,,,,,4668,534,13116,,,6383,,,,,,1061,76,371,,193,,120,544,12.82777778,525.1886111,229.5719444,419.4797222,,624.0063889,261.7569444,194.2011111,94.97861111,157.7008333,728.3488889,44.32388889,3.793333333,759.6277778,570.4666667,,4.074444444,,,,229.3055556,340.0136111,,153.8297222,166.8916667,568.5836111,385.8933333,382.5780556,,304.9288889,295.9975,58.95111111,,,25.94472222,,,,262.4061111,,,,2.866944444,,,47.68472222,28.9825,29.03777778,,737.8577778,30.99055556,348.565,67.19077538,68.70923977,36.7225,62.72777778,43.39166667,40.34083333,38.60416667,41.10916667,283.4777778,,11.36388889,45.385,26.93,,,,,194.4672222,32.23583333,519.1580556,,,360.2269444,,,,,,120.1855556,13.56361111,74.57837753,,34.03464646,,32.22027778,78.65027778,11256.92971
2021,3,11,116,286127,3/15/2021,11485.5,-0.56,147,1,5.9,2663,5,0.0194,0.016695,269,76,6.2,0.757142857,1,0,0,,85,15048,3705,12532,,21732,4842,3752,1302,1625,19120,587,38,21012,18699,,15,,,,5561,6724,,2748,3235,21357,12880,12774,,7851,9256,592,,,314,,,,3919,,,,19,,,606,427,482,,32372,358,4557,276,630,323,429,498,460,355,394,5683,,49,144,663,,,,,4628,574,12880,,,5730,,,,,,957,84,417,,206,,134,487,13.05055556,519.7122222,224.6111111,410.8494444,,613.3302778,256.4458333,191.5313889,96.08166667,156.21,720.9825,43.01888889,4.145,741.5372222,565.6197222,,3.026388889,,,,230.6763889,336.1555556,,140.9005556,165.1219444,565.4652778,384.1327778,376.7477778,,302.2772222,296.84,58.14638889,,,26.91027778,,,,258.4519444,,,,2.752777778,,,46.50416667,29.07388889,30.10361111,,729.8644444,28.44027778,351.7391667,65.87722222,66.02388889,36.06694444,60.78611111,42.38277778,43.09472222,37.33527778,40.48555556,281.2175,,11.09722222,45.24944444,26.61555556,,,,,185.805,34.08833333,525.3327778,,,362.1591667,,,,,,114.5386111,14.085,76.40722222,,34.09305556,,33.57833333,73.02833333,11129.80472
2021,3,12,117,284376,3/22/2021,11485.5,-0.54,147,1,5.9,2663,5,0.0194,0.016714,303,80,6.757142857,3.785714286,1,0,0,,90,14673,3288,12482,,21870,4777,3671,1141,1517,19330,617,36,21008,18419,,10,,,,5734,6988,,2863,3260,20810,13450,12297,,8038,8591,649,,,136,,,,3785,,,,165,,,594,414,389,,32118,322,4537,372,687,344,438,475,528,336,412,5849,,45,151,460,,,,,5283,410,12291,,,5894,,,,,,1050,62,461,,220,,116,423,14.12722222,517.3291667,225.21,415.4291667,,613.8413889,258.565,189.5752778,96.33805556,159.1147222,722.7891667,43.98944444,4.247777778,744.4294444,560.3952778,,0.763888889,,,,227.3611111,337.8975,,149.1775,164.7869444,562.4544444,387.7541667,376.6255556,,301.8777778,289.6355556,61.62111111,,,25.44555556,,,,257.515,,,,2.858333333,,,45.83527778,28.69166667,29.72111111,,742.0108333,28.67944444,352.8886111,65.69444444,67.67472222,36.54583333,59.96416667,42.58111111,43.04444444,37.78805556,42.34555556,275.3727778,,10.14944444,46.34527778,28.40805556,,,,,198.0463889,35.34555556,525.1702778,,,360.8208333,,,,,,115.0097222,13.83111111,73.8725,,33.31833333,,33.70055556,73.81277778,11157.82444
2021,3,13,118,250010,3/29/2021,11485.5,-0.73,148,1,5.9,2663,5,0.0194,0.016739,299,79,6.957142857,0,1,0,0,,71,13906,3341,12386,,22877,4490,3610,1133,1565,19118,588,24,21260,17892,,103,,,,5315,6645,,2685,3021,21772,11843,11732,,7687,8693,529,,,538,,,,4067,,,,20,,,697,326,321,,29285,532,4492,389,669,293,487,477,604,354,431,5874,,31,151,338,,,,,4534,473,13146,,,5561,,,,,,1235,64,423,,122,,145,434,10.07055556,481.0483333,210.9777778,385.6777778,,580.6338889,240.2675,169.8783333,75.36277778,152.9847222,673.4844444,41.00805556,3.208333333,713.8738889,542.5297222,,3.497777778,,,,201.7530556,321.1441667,,141.6752778,155.6711111,553.9819444,356.3702778,348.0202778,,284.5952778,273.7958333,54.17805556,,,21.40444444,,,,219.0547222,,,,2.074444444,,,36.55444444,23.65444444,22.63305556,,691.0413889,24.6375,314.6466667,57.49805556,65.23722222,29.05083333,56.22666667,39.13722222,39.77722222,35.45083333,37.73888889,257.74,,8.136111111,37.6575,21.19944444,,,,,187.0455556,27.98416667,510.4986111,,,323.2327778,,,,,,107.8127778,10.24555556,68.80555556,,29.47083333,,28.095,75.00305556,10384.43417
2021,4,14,119,245897,4/5/2021,11636,-0.78,148,1,6.2,2621,5.1,0.0194,0.016774,318,96,6.185714286,0.771428571,1,0,0,,48,14655,3405,12135,,23541,4668,3994,967,1708,18692,552,35,20542,17798,,73,,,,5429,6604,,2692,3103,21750,12506,11616,,7359,8609,644,,,576,,,,3755,,,,36,,,785,302,379,,30042,623,4637,301,607,265,546,592,646,365,372,5440,,45,129,350,,,,,4108,484,11637,,,6441,,,,,,1150,66,441,,164,,124,409,9.911111111,516.6544444,230.9127778,400.9155556,,645.8833333,252.4994444,190.1475,82.10305556,161.9652778,706.2847222,45.05055556,4.031333333,751.8272222,556.4194444,,3.385833333,,,,212.5202778,330.2747222,,151.01,168.9008333,562.1483333,391.7555556,379.1241667,,303.9041667,285.7461111,58.67666667,,,20.61888889,,,,226.5063889,,,,2.306666667,,,73.95888889,23.97944444,22.48444444,,744.2494444,24.91555556,337.9091667,60.82388889,64.94861111,29.47805556,62.01888889,41.98555556,43.99888889,34.82694444,38.40611111,252.6444444,,8.972777778,36.835,21.89666667,,,,,189.5241667,27.75138889,519.8091667,,,389.8383333,,,,,,106.0575,10.96611111,68.79416667,,31.63444444,,26.36194444,67.71055556,11014.26494
2021,4,15,120,296080,4/12/2021,11636,-0.75,154,1,6.2,2621,5.1,0.0194,0.016826,368,121,12.34285714,0,1,0,0,,67,16190,4047,12775,,24188,4812,4550,1189,1740,20327,582,45,21615,17858,,130,,,,5816,7147,,3089,3607,21559,13658,12543,,7787,9007,674,,,845,,,,4464,,,,29,,,1100,404,375,,31550,616,5139,333,704,412,528,491,605,392,378,5497,,37,157,392,,,,,4093,577,12559,,,6838,,,,,,1236,80,465,,222,,118,442,12.04222222,536.8477778,238.4902778,412.4644444,,675.3205556,256.9588889,207.6830556,98.71111111,160.5544444,724.1536111,45.29861111,4.096944444,756.9127778,563.2569444,,4.460277778,,,,229.2627778,338.8730556,,156.3786111,176.3391667,573.305,401.7469444,390.4330556,,311.825,300.0808333,59.97527778,,,25.2425,,,,263.4197222,,,,3.021111111,,,86.84194444,30.34944444,29.68916667,,772.0583333,31.74166667,352.7908333,67.32222222,68.89333333,36.72527778,61.59111111,41.61361111,43.37861111,38.39083333,40.8725,275.7966667,,11.26527778,44.43722222,27.32944444,,,,,194.2244444,34.36861111,527.5241667,,,397.01,,,,,,114.0525,13.39222222,76.0925,,35.04638889,,33.68444444,79.91555556,11493.55333
2021,4,16,121,294330,4/19/2021,11636,-0.77,152,3,6.2,2621,5.1,0.0194,0.016904,441,138,10.84285714,1.6,0,0,1,,93,14646,3669,12673,,24326,4989,4243,1063,1693,19640,540,15,21219,18558,,122,,,,5405,7740,,2572,3311,22962,13135,12946,,8117,9302,645,,,609,,,,4504,,,,15,,,1050,352,464,,32213,795,4809,334,700,334,530,564,475,375,429,6157,,61,180,57,,,,,3598,481,12718,,,6584,,,,,,1037,67,417,,172,,145,480,12.26972222,536.895,233.8083333,417.5133333,,669.9572222,254.7222222,207.4744444,97.66805556,161.5969444,714.1291667,44.8925,4.075,745.8127778,564.2316667,,4.271666667,,,,230.9447222,342.5180556,,141.4636111,174.5438889,570.1877778,402.6913889,395.5544444,,312.0086111,298.9186111,61.62277778,,,25.56527778,,,,261.7127778,,,,2.1875,,,85.225,29.78888889,29.08638889,,768.7316667,30.47388889,352.06,67.23805556,68.05208577,35.86305556,61.20833333,41.28944444,42.75333333,37.83722222,40.59567901,281.8613889,,10.23944444,45.03583333,15.99166667,,,,,181.2669444,34.09583333,529.0025,,,392.2241667,,,,,,113.1697222,13.80777778,74.53527778,,34.35416667,,31.90027778,73.60166667,11410.52721
2021,4,17,122,301262,4/26/2021,11636,-0.78,151,3,6.2,2621,5.1,0.0194,0.017074,484,158,11.7,0.357142857,0,0,1,,69,14613,3895,13294,,24943,5201,4242,1252,1735,20220,525,9,22183,18299,,115,,,,5988,7553,,3160,3601,23286,13487,13397,,7696,9165,733,,,823,,,,4716,,,,23,,,1164,394,442,,31726,735,5097,363,698,386,533,514,698,390,397,6378,,67,197,454,,,,,3702,490,12487,,,7011,,,,,,1324,79,447,,155,,144,567,11.72611111,532.9,235.035,410.5713889,,676.255,253.9927778,207.3436111,97.99916667,163.2527778,718.5552778,45.59472222,3.511666667,742.405,566.5719444,,4.261666667,,,,232.2736111,343.1488889,,155.9405556,176.8058333,578.5133333,401.0319444,390.4227778,,311.2975,305.8305556,61.20805556,,,25.41416667,,,,263.0227778,,,,3.409722222,,,87.36666667,29.51972222,28.80333333,,758.2305556,31.0925,353.3869444,67.68444444,65.67222222,35.3075,62.43833333,41.49361111,43.22944444,38.11277778,41.7775,275.2044444,,9.615,45.07805556,29.2475,,,,,193.3877778,35.00555556,518.3961111,,,395.3372222,,,,,,112.1469444,14.23472222,75.72472222,,33.655,,34.19666667,75.08888889,11448.73
2021,5,18,123,299934,5/3/2021,11636,-0.76,150,3,6.2,2612,5.1,0.0194,0.01759,474,176,10.78571429,0.642857143,0,0,1,,77,15005,3656,13324,,24604,4840,3959,1243,1726,18987,501,44,22112,18211,,88,,,,5848,7662,,3063,3486,22260,14031,13492,,8258,8973,753,,,786,,,,4680,,,,0,,,1236,402,478,,33314,685,5062,359,698,396,505,579,659,391,416,6122,,49,182,453,,,,,3649,467,12288,,,7288,,,,,,1278,87,450,,173,,130,469,12.42027778,535.4355556,235.0511111,411.9561111,,678.0327778,251.4233333,210.4889365,99.47027778,166.5063889,711.5655556,44.73666667,3.540333333,736.8588889,562.0988889,,4.164722222,,,,228.7855556,343.1397222,,157.3925,175.6216667,570.2761111,399.3263889,387.9413889,,310.1555556,300.2561111,61.16305556,,,25.71027778,,,,262.5375,,,,2.316666667,,,90.80194444,30.08611111,29.16027778,,769.8413889,29.94111111,346.085,61.91694444,68.03194444,35.515,63.61555556,41.02361111,44.67888889,37.67916667,41.19,273.8686111,,10.29055556,47.35972222,28.69916667,,,,,184.6883333,32.53722222,525.0858333,,,398.6630556,,,,,,114.6877778,13.86777778,74.23055556,,33.43416667,,33.06166667,77.43305556,11425.84677
2021,5,19,124,307200,5/10/2021,11636,-0.69,150,3,6.2,2612,5.1,0.0194,0.020338,415,150,12.71428571,0,0,0,1,,77,15879,4074,12946,,25038,5161,4238,1281,1771,19389,536,51,21662,18829,,132,,,,5714,7824,,2794,3701,24167,13385,13469,,8285,9459,778,,,836,,,,4980,,,,30,,,1224,386,444,,34783,795,5390,399,761,363,494,565,643,383,436,6293,,59,168,457,,,,,3176,440,13002,,,7557,,,,,,1168,95,433,,192,,148,460,13.17388889,541.0652778,238.3386111,414.2847222,,685.2691667,254.7572222,204.7663889,99.31138889,162.7455556,710.3358333,45.4775,3.417222222,729.4766667,572.14,,4.259722222,,,,230.5283333,340.6516667,,147.5363889,176.6516667,578.2991667,397.9330556,386.1038889,,310.2625,301.6541667,62.15083333,,,25.59361111,,,,266.41,,,,2.3,,,91.63444444,30.36666667,29.2925,,777.8325,30.26722222,344.6908333,61.10972222,69.27638889,35.87666667,61.625,41.09388889,43.0175,36.45277778,42.00388889,278.7744444,,10.7775,44.10638889,27.28055556,,,,,182.8080556,33.69611111,531.9491667,,,395.7052778,,,,,,114.5752778,13.90694444,74.97222222,,33.79305556,,33.04694444,73.12222222,11447.94861
2021,5,20,125,306489,5/17/2021,11636,-0.7,156,3,6.2,2612,5.1,0.0194,0.024933,350,132,11.67142857,0.257142857,0,0,1,,93,15383,3920,12844,,24639,5048,4359,1178,1862,19858,449,60,22307,18873,,95,,,,5542,7485,,3024,3547,22646,13505,13742,,8426,9432,766,,,712,,,,5131,,,,30,,,1299,340,406,,34549,684,5283,430,769,443,585,585,609,430,464,6825,,53,124,369,,,,,4364,595,12585,,,7442,,,,,,976,82,406,,168,,152,516,13.45277778,534.3505556,233.1036111,412.2444444,,675.105,252.8619444,208.6452778,98.765,161.32,722.3294444,43.84361111,3.591388889,746.0255556,563.2683333,,4.272222222,,,,235.2327778,337.9925,,153.5713889,174.7436111,572.0580556,396.9911111,394.6452778,,315.7905556,299.1663889,60.88305556,,,24.63138889,,,,265.35,,,,6.029166667,,,90.36611111,29.39444444,28.70027778,,777.3544444,27.46361111,351.8733333,65.525,68.29611111,36.18694444,61.95166667,41.85972222,44.75777778,38.4075,41.80611111,278.6569444,,10.66888889,44.8025,26.82277778,,,,,184.3088889,34.13416667,523.425,,,396.8863889,,,,,,112.3283333,13.60277778,74.17361111,,34.08,,33.70444444,74.96027778,11456.7625
2021,5,21,126,262009,5/24/2021,11636,-0.62,158,3,6.2,2612,5.1,0.0194,0.028217,292,96,12.84285714,0.828571429,0,0,1,,85,14684,3692,11931,,23805,4673,3684,1048,1686,18701,464,35,21310,18365,,83,,,,4937,6978,,2733,3307,20510,13646,13132,,8129,9088,681,,,677,,,,4136,,,,23,,,1163,308,360,,32540,602,4741,356,662,318,467,447,566,373,397,5864,,33,125,402,,,,,4037,466,12174,,,6809,,,,,,1118,93,404,,152,,125,431,10.1225,508.6419444,224.3716667,380.7236111,,637.6833333,238.15,192.2718316,76.44666667,156.8644444,656.3855556,42.755,3.358333333,708.2916667,547.6283333,,3.413888889,,,,203.5225,326.2627778,,140.3130556,163.1308333,551.2788889,380.4236111,369.6583333,,295.4647222,288.3647222,57.33833333,,,20.95861111,,,,223.3802778,,,,2.464444444,,,71.49361111,23.10833333,23.55722222,,733.2136111,24.63805556,324.8422222,58.51333333,65.56916667,28.74861111,57.035,38.43833333,41.44861111,36.46416667,39.06861111,250.96,,8.291388889,35.94333333,22.83416667,,,,,172.5819444,26.91194444,508.6044444,,,366.575,,,,,,107.5836111,10.97888889,66.45777778,,30.50555556,,26.64805556,68.04,10678.72489
2021,5,22,127,316540,5/31/2021,11636,-0.52,159,3,6.2,2612,5.1,0.0194,0.034508,249,78,15.8,0.885714286,0,0,1,,57,16030,4073,14066,,25944,5264,4798,1321,1894,20599,435,38,22599,19184,,109,,,,5753,7834,,3076,3640,24610,14454,14561,,7831,9224,675,,,797,,,,5319,,,,15,,,1310,344,443,,35169,697,5000,410,659,365,580,507,688,433,499,5797,,42,155,363,,,,,4246,597,13931,,,7469,,,,,,1321,81,507,,170,,133,424,12.82444444,540.8127778,237.9344444,416.5811111,,686.8605556,252.1305556,208.2683333,101.9683333,161.2419444,714.3986111,40.67027778,3.262905983,724.3080556,563.3141667,,4.177222222,,,,229.5555556,341.9488889,,153.075,171.6636111,575.1694444,391.8672222,385.8669444,,307.8113889,296.3536111,61.89,,,26.35333333,,,,266.4866667,,,,2.497222222,,,91.59666667,28.19722222,30.95583333,,775.3144444,30.69222222,351.2513889,66.04361111,68.07305556,35.62944444,63.04388889,41.90138889,43.38055556,39.70722222,40.97972222,292.9797222,,10.55444444,45.88166667,32.0825,,,,,188.1425,38.27055556,528.3722222,,,401.8244444,,,,,,113.5113889,13.31333333,74.11444444,,33.59388889,,32.39805556,73.8375,11464.93596
2021,6,23,128,320806,6/7/2021,11636,-0.57,159,3,5.5,2660,4.7,0.0194,0.06026,199,63,12.42857143,0.742857143,0,0,1,,95,16231,3932,13564,,26441,5392,4747,1221,1894,20707,433,49,23575,19375,,109,,,,5858,8166,,3171,3710,24278,14127,14019,,8634,9840,753,,,732,,,,5148,,,,14,,,1384,386,511,,35456,704,5144,411,660,412,555,599,628,389,470,6254,,57,167,439,,,,,4872,645,14241,,,7566,,,,,,1249,87,440,,173,,137,555,12.54777778,538.8916667,232.0316667,416.13,,682.7236111,255.845,207.1613889,101.0894444,162.46,718.6902778,46.04194444,3.814444444,751.5775,560.0813889,,3.458611111,,,,235.3575,342.4788889,,153.2322222,174.2527778,582.4569444,401.4894444,393.3913889,,316.0033333,303.1336111,60.34416667,,,26.29361111,,,,264.5491667,,,,2.629166667,,,90.64305556,31.19694444,31.00527778,,800.8866667,32.30222222,350.8630556,66.22555556,67.36222222,37.52583333,62.175,42.52694444,43.60333333,37.50805556,40.40944444,280.5325,,10.25555556,45.08416667,29.74777778,,,,,188.3877778,33.90972222,532.9408333,,,397.0811111,,,,,,114.7391667,13.60833333,74.8725,,34.39444444,,33.42611111,72.22583333,11543.59639
2021,6,24,129,328685,6/14/2021,11636,-0.5,173,3,5.5,2660,4.7,0.0194,0.117637,136,42,16.1,0,0,0,1,,115,16503,4115,14092,,26478,5280,4787,1193,1948,21249,457,35,23265,20367,,98,,,,5878,8357,,3381,3865,24292,14583,14263,,8611,10116,735,,,832,,,,5349,,,,0,,,1469,370,500,,36260,655,5312,402,782,453,586,564,656,432,542,7060,,80,212,510,,,,,5923,674,14638,,,7663,,,,,,1218,91,457,,188,,157,587,13.26666667,545.5561111,237.78,414.8366667,,680.0955556,254.1294444,208.6513889,94.28555556,162.9208333,728.6416667,46.12694444,3.963333333,752.0338889,566.5791667,,3.983888889,,,,232.1030556,340.465,,156.5319444,177.6197222,576.5072222,402.0905556,390.5422222,,313.5302778,302.0122222,62.50555556,,,25.77333333,,,,269.3866667,,,,3.370833333,,,91.85555556,30.23666667,30.89194444,,785.2711111,31.49111111,355.5122222,64.00388889,68.19111111,36.26194444,63.82194444,41.37,44.87833333,37.59388889,40.78222222,283.0186111,,10.82944444,47.75944444,30.23916667,,,,,195.7688889,35.05194444,531.61,,,398.5675,,,,,,113.4525,14.62861111,73.20638889,,34.36888889,,32.9275,75.18027778,11564.06083
2021,6,25,130,324056,6/21/2021,11636,-0.49,167,3,5.5,2660,4.7,0.0194,0.179374,108,48,21.21428571,0,0,0,1,,103,17479,4063,13314,,25518,5065,4719,1217,1807,21347,512,69,22538,19623,,82,,,,5801,7409,,2942,3563,23479,14472,14136,,8177,9637,745,,,621,,,,4922,,,,39,,,1479,380,471,,37630,466,5362,441,849,382,452,597,699,466,550,6924,,56,157,518,,,,,6389,729,15003,,,7903,,,,,,1253,102,414,,181,,151,653,13.53083333,542.8244444,230.1013889,411.5013889,,698.0961111,246.9880556,206.8975,99.66444444,159.7386111,721.3127778,45.32583333,3.593611111,742.8027778,561.7977778,,4.080833333,,,,226.5727778,342.2038889,,144.0183333,169.51,571.3641667,399.4363889,388.8869444,,311.8522222,306.5936111,59.92027778,,,25.33416667,,,,265.7316667,,,,4.196111111,,,88.70111111,30.89444444,29.255,,796.9411111,30.59166667,353.1980556,66.3225,68.11388889,35.69944444,60.00111111,40.22444444,44.39083333,37.64722222,40.93166667,279.2902778,,11.04083333,45.77361111,29.01666667,,,,,200.6108333,36.96805556,532.2505556,,,400.3938889,,,,,,114.0547222,13.80166667,73.43194444,,35.19472222,,32.82138889,70.56472222,11502.00333
2021,6,26,131,249294,6/28/2021,11551.6,-0.44,166,3,5.5,2660,4.7,0.0194,0.253163,107,37,20.94285714,0,0,0,1,,30,14573,3601,11807,,21794,4180,3346,861,1422,18267,440,23,19303,17775,,,,,,5264,6123,,2438,2756,19450,13293,12933,,7976,7949,665,,,82,,,,3004,,,,12,,,692,180,349,,34838,214,3991,474,670,268,446,480,441,361,341,5103,,71,236,342,,,,,7521,492,15404,,,6567,,,,,,1186,65,393,,172,,158,575,10.06611111,497.9080556,216.2216667,395.3763889,,630.0480556,229.735,178.2505556,76.455,150.7269444,666.5427778,43.31666667,3.960763889,710.7972222,540.3372222,,,,,,234.1883333,324.9311111,,141.4041667,155.0638889,539.5163889,375.6441667,373.2716667,,297.1272222,281.9102778,60.95722222,,,11.13,,,,216.6425,,,,3.175555556,,,68.0625,22.21805556,22.835,,746.2497222,22.04277778,304.6522222,68.25694444,63.98083333,29.31472222,54.65333333,37.32527778,40.66222222,31.78638889,34.93694444,250.5736111,,8.253333333,37.03166667,21.80166667,,,,,196.4208333,27.3475,521.92,,,347.5616667,,,,,,101.9894444,9.761388889,66.95361111,,29.53166667,,23.93305556,64.86694444,10619.62826
2021,7,27,132,316534,7/5/2021,11551.6,-0.4,165,2,4.5,2657,4.4,0.0194,0.31991,85,22,17.65714286,0,0,1,0,,98,16507,4004,13627,,24804,4836,4203,1213,1723,20213,504,120,22343,20484,,,,,,6142,6965,,2775,3327,22447,14228,13988,,8966,9720,747,,,108,,,,4075,,,,70,,,1026,305,446,,36727,418,4584,479,636,294,559,572,562,305,380,6272,,66,160,561,,,,,7564,804,15205,,,7425,,,,,,1340,82,491,,185,,128,721,13.58416667,539.9430556,233.8133333,423.2466667,,674.7966667,247.4363889,202.7205556,92.56694444,160.4397222,724.3741667,44.78805556,4.08,750.2122222,567.545,,,,,,253.3744444,343.4441667,,152.6369444,168.7755556,567.115,394.9341667,392.7163889,,322.925,304.5744444,62.70888889,,,15.16694444,,,,266.5138889,,,,3.088888889,,,92.69444444,29.52027778,30.17472222,,818.4266667,31.75944444,338.3802778,74.94138889,66.95777778,36.66944444,61.81361111,41.67972222,45.25527778,32.33861111,36.01305556,289.3111111,,10.85388889,46.07583333,26.31666667,,,,,206.5947222,33.97277778,533.5316667,,,384.1022222,,,,,,107.6444444,13.9575,74.05527778,,34.32083333,,32.11138889,74.14694444,11531.14167
2021,7,28,133,317665,7/12/2021,11551.6,-0.4,165,2,4.5,2657,4.4,0.0194,0.39665,66,14,17.52857143,0,0,1,0,,88,16396,4159,14091,,23662,4923,4288,1214,1737,20011,503,30,22721,20849,,,,,,6075,7116,,3119,3337,21712,14737,14419,,8981,9719,709,,,39,,,,4217,,,,24,,,1096,292,504,,36799,415,4677,413,588,326,492,568,528,350,435,6316,,78,175,428,,,,,7850,755,15441,,,7330,,,,,,1258,64,470,,204,,178,759,12.58694444,538.5888889,236.9619444,425.5705556,,709.5508333,246.6483333,203.6816667,91.50027778,163.5658333,726.0786111,43.79416667,3.808333333,763.5894444,567.5236111,,,,,,252.2897222,346.0213889,,156.4622222,171.2844444,571.1994444,396.3516667,391.1058333,,316.9080556,305.2127778,58.61305556,,,15.18361111,,,,267.6027778,,,,3.133611111,,,90.76722222,30.55972222,31.01083333,,799.2622222,32.64,337.9102778,74.94333333,66.69111111,35.57694444,59.3875,40.68055556,42.81944444,33.36305556,36.00972222,286.6005556,,10.30166667,46.04916667,25.98361111,,,,,204.865,35.07861111,536.7886111,,,381.4802778,,,,,,106.3266667,13.81722222,74.76166667,,33.05777778,,33.35972222,73.58888889,11558.49944
2021,7,29,134,321680,7/19/2021,11551.6,-0.4,165,2,4.5,2657,4.4,0.0194,0.472539,49,12,18.54285714,0,0,1,0,,90,16407,4100,13742,,24484,4722,4124,1333,1777,20578,529,30,22315,20447,,,,,,5979,7169,,3184,3425,21976,14113,14454,,9039,10004,742,,,86,,,,4154,,,,15,,,1067,338,511,,38720,368,4593,519,659,365,544,557,599,375,409,6949,,75,171,517,,,,,8521,875,15486,,,7594,,,,,,1276,74,506,,222,,134,638,13.76861111,537.3975,231.7841667,408.5888889,,704.3436111,242.1136111,201.5641667,94.17,164.1694444,721.1483333,44.70444444,4.150666667,724.1786111,563.4394444,,,,,,248.3105556,342.1488889,,155.7725,169.1058333,564.2891667,388.2886111,388.8730556,,318.2916667,298.2511111,61.45,,,13.87388889,,,,262.1652778,,,,2.718055556,,,91.33138889,26.19666667,30.72722222,,785.1208333,30.54944444,342.6644444,77.72472222,67.14027778,36.78555556,60.87638889,46.95833333,45.35472222,33.37777778,36.64666667,285.8577778,,9.290277778,46.84305556,28.88638889,,,,,205.02,34.31416667,529.7863889,,,377.6330556,,,,,,108.7169444,13.91444444,75.55083333,,33.9475,,31.02805556,76.58277778,11437.88622
